key,value
294192,1931
148921,2435
810309,1132
947289,4639
678111,4972
160419,4497
984663,1399
518288,1316
506626,1186
189890,1034
124409,3051
576410,4831
13096,2907
699314,2788
233058,3284
14685,1633
631125,4825
490600,4156
26208,3727
470183,2886
537713,3892
674299,3838
382052,4100
614019,4125
367197,3060
903777,4997
614326,3439
483392,1795
727284,4790
518690,4666
893338,3354
100469,2666
58072,1062
704729,1050
434757,4899
184040,2094
365117,1469
612184,1118
275789,3332
527589,4605
251818,3230
164290,1475
203735,2544
243558,4889
900555,1908
479877,3078
471904,1791
79808,1035
316277,4140
348039,2872
746773,3150
722713,4769
328802,2173
996494,2885
817335,1880
818459,1226
653002,1707
384576,2282
485197,1308
954244,3770
37054,1848
201160,2708
29933,2879
299091,2519
708444,3539
350026,4315
730908,1647
178960,4243
268553,4644
700197,3126
61728,3275
281311,4723
913771,3191
468105,1990
278837,3026
597841,2503
367437,2518
501179,2687
177310,2783
791722,1203
856515,3482
651824,3007
362900,3800
835190,1696
782548,2146
730770,2378
308517,3359
1408,2070
387971,3711
645875,4671
442433,3310
489506,3993
122153,3365
529684,4051
922904,3018
770457,2836
984780,4303
521639,4715
20498,3153
263867,3544
771874,4434
4720,2283
510402,4759
560702,2312
85639,1724
999219,3190
108558,1224
409143,1347
397498,4490
141748,2728
653725,4728
153619,4235
38298,2441
61494,1725
897845,1316
663882,1053
416032,3670
688356,1001
843651,2489
785491,2544
502924,2168
322739,3647
192827,2117
516340,1614
19325,2321
1031,4811
359444,1254
716590,2688
704113,1694
278463,1129
15479,2764
27984,2869
404983,3350
822021,4820
270243,4226
700339,4572
534110,2078
420500,2073
100810,4935
736979,2959
139524,2617
366239,1073
264092,2554
958255,4887
629634,4797
592408,2063
649597,2024
352641,1926
396413,4102
217233,2203
696473,1355
542423,3620
739721,3878
493743,4906
271256,3211
126055,3104
447472,4322
839054,2206
14970,4772
14143,2292
22002,2774
853509,3547
437709,2610
98185,3905
626782,2099
942550,1488
838705,4545
595426,4557
408540,3009
696387,2691
645,3736
493915,3547
159618,4012
458125,2929
208029,4048
774637,2871
514116,3037
814900,4605
367206,2455
441762,1400
382424,1703
481520,3510
347350,1712
249713,3464
385970,2402
228569,3150
811641,4166
721623,3595
618427,3133
756281,1992
535670,1242
300208,1314
195580,1819
693165,4547
78133,2732
587647,1391
808171,1635
912209,4643
434947,2977
872855,3412
530317,2268
446733,3987
941507,3051
767184,3548
756072,1587
724615,1221
465667,1247
241609,1344
467478,2455
399486,3010
809194,3087
670342,2570
689986,4132
692239,3582
568616,1643
888346,3775
836889,2820
660936,3115
627685,2526
594164,4415
951546,2047
320021,2183
670404,2333
899470,1087
417809,1724
296718,4121
774915,3706
868999,4614
619694,4267
54042,1654
860985,4271
136235,3809
680666,1780
935570,3829
720558,1764
741587,4886
2241,1943
62237,2651
872122,3199
110346,3568
23455,2178
569926,4825
36707,1461
6331,3834
96245,3921
901,1118
525831,1086
575238,4358
962619,2021
175497,4387
82558,1249
807752,1876
208654,2748
843165,2699
138660,4741
666520,4187
396691,1597
186800,1283
313917,2552
428489,4812
419443,2740
794255,1907
348491,4908
857368,4931
529927,4379
931424,3263
146396,4176
111479,2829
686568,3201
702438,4564
722323,3848
322604,1865
178554,2156
653458,4535
454508,3566
62997,3222
884274,2767
901223,1401
616678,1136
567824,1622
613109,1774
826259,4929
138005,2317
814923,2386
763417,4879
232150,3037
609472,2874
643852,1025
296698,2664
243009,1504
255263,4786
618740,4431
362372,4791
344381,3802
195866,4872
876188,3255
30956,3313
390477,4611
614165,3866
52198,1000
931277,3965
588460,4863
519847,1294
918196,2076
79842,3067
233563,3523
171007,3510
813785,3995
644190,3148
44734,1170
969561,3348
499356,4239
837681,4135
745933,4792
103236,2374
596582,1885
713989,2516
894571,3960
143198,1374
624402,1021
356202,4307
564527,3977
747693,4133
481606,1850
932085,2352
277931,3638
580107,3384
70935,4354
509610,3153
455479,2502
951435,4497
92235,4334
33650,2265
949900,3979
600050,4354
564287,3168
834930,3694
402835,2025
985671,2136
797109,3050
2256,2064
264355,3780
446680,4431
62766,2860
252185,2808
347137,3827
568251,3552
46232,1694
552017,3858
6218,1837
864378,4911
863666,2691
697183,2358
768516,3563
783812,1553
853410,1498
91985,2091
313716,4028
757793,3379
615,1830
191153,2703
392600,4536
825383,3365
812157,1473
436685,4858
212102,4721
249,2326
111705,1232
345805,3042
942944,3018
251243,3741
355837,3194
445016,3342
935808,2333
98376,4860
71814,1132
765836,4056
297305,2279
121373,3854
550395,4361
542663,1889
136401,3801
801554,4789
676555,1716
785692,1324
772792,1730
325557,3396
355356,4323
697359,2930
766520,4606
637538,3123
251685,4832
263762,1220
119708,1472
16722,4263
199281,4999
51189,3272
201898,2018
703777,2674
568205,3764
866509,2681
510330,4921
670225,2710
50551,2089
35845,3591
155841,2807
592016,2356
701393,3546
370366,4820
442752,3217
337487,1136
980247,1434
159732,3278
955024,4127
192516,1906
871922,1410
967544,1482
439241,3254
608796,1429
354696,3546
768128,3602
521934,1555
878094,3263
628841,3855
268490,3583
189768,4156
61094,3240
703729,3881
431558,1497
3829,2806
247031,1687
722891,2641
643487,2729
385220,1665
73010,3889
64508,3667
61210,2492
171223,3422
363125,2353
49528,3551
532270,2867
180946,1703
538737,2073
62174,4491
912635,2995
713394,1204
195470,3475
686743,3322
112509,4844
204355,2399
173587,2753
952640,2741
210459,2219
469376,4429
322129,1506
932644,4957
635618,3900
727911,4486
759324,3737
879361,1380
32951,2317
461564,2538
955357,1665
415042,1151
773130,1905
757465,1314
856223,3621
764857,1468
98997,4032
33486,3564
338335,3959
889752,2302
152413,2646
879642,4822
765832,4163
255840,1413
437863,2482
697630,1468
804835,4599
908252,3218
153613,2180
73525,3469
642853,2578
457656,4432
607987,1288
701810,2607
163492,4609
598061,3247
550013,2655
946820,2337
13907,3680
672535,4200
666752,4724
607285,1150
357740,4098
284375,2686
788705,4167
523817,1069
391434,4259
536078,3042
526501,1000
115972,3766
782011,2502
8403,4723
658959,4300
169726,3942
211037,4178
276375,4286
936296,4608
289570,1593
33215,4687
911190,4558
438421,3993
5970,1443
149681,3906
288925,3136
631595,1925
969717,3206
182155,3877
135620,4959
408031,3514
528813,4741
651413,2751
60381,2786
430049,4015
687881,1410
497936,1193
444021,3833
293619,3128
902228,4188
211123,3999
850773,4087
782674,3589
109841,2240
276695,2962
904057,1974
700598,4120
515067,2804
700139,4899
169577,4418
530087,1329
174927,2945
823312,1471
624265,3887
528104,4480
50632,1997
75916,4413
89613,4962
131410,4104
411804,4715
839695,2833
25495,1478
544102,3590
705060,4499
422390,1173
509459,2932
830015,4489
740666,2309
873918,3144
207099,3515
538886,4224
595351,2678
471522,2072
110331,2512
324020,1501
142298,3015
905028,1158
512806,4486
605278,2484
220994,3866
585742,2443
249787,4991
344817,3761
477330,3908
932750,3841
526568,4168
88861,4139
404524,1890
829298,3447
776631,1592
211562,2940
33877,4930
871947,2122
872507,3291
480914,2725
235868,3599
981145,4939
295063,4837
173920,4984
95352,3320
335042,2636
599307,1208
245118,3220
461119,4890
210781,2678
607621,2263
924878,3633
43808,1301
52257,4039
373825,2035
40197,2096
127374,3522
955977,4750
395308,2576
672044,3176
743087,1507
236358,4058
769619,4299
885862,1239
787412,4636
731575,4907
483999,4893
872934,2899
755871,1480
603337,1734
919531,4012
805004,1590
827284,2260
563829,1381
387168,4529
345667,4575
967033,4554
201890,2175
753810,2268
749675,2156
740875,2517
819299,4348
61314,4399
799272,2341
461617,2547
690260,4961
851934,1659
586567,2411
555823,3105
942801,1780
911239,4931
966378,2817
723408,2935
252409,1268
20377,2881
680643,1795
719601,4145
307907,3427
719931,3787
130489,4193
739147,2234
954859,3519
964008,3088
433861,1880
821347,2160
117103,3277
845410,2412
849592,4085
122394,1466
898577,4450
578011,4079
15372,4319
607914,3488
105164,1070
528908,2631
79353,4576
426659,2986
183115,2559
53084,2336
272276,2423
883663,2934
540248,3626
568733,1101
67728,3111
829369,2401
150467,3569
89755,1782
913349,3007
179715,4253
978172,3982
707887,3587
535718,3556
706409,3994
753351,1498
887235,2600
230114,4161
487354,1191
938194,3943
661469,3776
31671,1443
621976,4747
773647,3174
115333,3668
948122,2565
759517,3211
757322,2120
606802,3951
645076,4382
404555,2010
491382,3542
992922,2795
919009,3931
648655,4348
534694,1774
905794,3429
354795,1064
624370,2157
111373,4470
294044,1356
297430,4347
827446,2435
696442,1021
747491,4554
197353,2946
405500,2607
653522,3258
792037,2585
105435,1483
661670,2164
65960,4896
884908,2307
171652,1959
14387,3647
674094,1940
687734,3081
713936,4718
272149,4716
415135,1645
603493,3173
739610,2191
436237,2430
284087,2767
718248,1192
713639,3075
400286,4225
728786,2380
300837,3537
232937,4572
260254,4295
213839,4343
105513,4096
99051,3430
751209,1506
164022,4092
942741,2647
938565,4510
231670,2257
142664,3841
916628,3321
135798,1914
871519,3507
302788,1971
581331,4208
944678,1516
598411,3834
283619,4283
574741,4086
224188,4994
593800,2167
819436,4204
375873,2510
210189,1510
35312,1835
531681,3165
414535,2279
265194,2014
727512,2039
130073,4420
15420,3771
293701,4164
772230,3862
186251,3164
55060,1455
88534,1565
807572,4346
5163,1295
423132,1364
667014,2729
909566,4607
195402,3199
83743,4229
692589,3786
577567,4102
793194,3155
534914,1650
354495,1465
887357,3152
719946,1440
186199,2621
836063,2257
842734,2458
549569,3430
417341,3117
915025,2036
138972,2451
369830,2419
273681,4837
921216,4958
856152,2882
628859,1968
732407,4726
50813,1310
63772,2697
595610,4788
111348,3233
527719,1815
19084,4238
256426,1806
95574,4249
951514,3368
79014,2124
994629,1755
823548,4238
744639,2526
345243,2252
839245,4750
918911,2715
884255,1628
178102,3364
333883,4400
433649,1941
247175,2859
202239,2757
242809,3125
28413,1570
517893,3868
163668,4280
826748,4502
513868,2940
624665,2594
609709,4175
717797,3076
932589,3025
829919,1682
702879,4770
306053,3922
713619,2394
607512,1504
251411,4601
145493,4821
420430,4774
418394,1966
397203,2430
807351,4582
454263,2873
308547,3825
684952,1835
332792,1142
406510,1194
376888,4252
584559,4511
305570,3631
862857,2737
398892,4627
160520,4477
916839,2657
55222,1074
177317,1998
958842,2169
292488,2068
3898,3575
609566,1023
82768,1292
211084,4390
166199,3836
802081,3001
200614,2533
120275,4512
647676,3302
610824,2342
370328,1775
844150,3199
6054,2405
178357,3678
826882,2138
165975,3156
415503,2789
720710,4581
182581,2304
761448,2223
440922,1089
50848,4835
251966,2151
935887,3432
678716,4294
880911,1524
709024,3262
534931,3095
492817,1380
759690,4436
280721,1893
59700,4666
755634,2361
865622,4143
831143,2658
837639,2710
710340,1905
156303,2610
802947,3537
692625,4322
552428,4124
195131,1540
978876,3628
905327,3057
272310,2975
177345,1850
75525,1248
124381,3849
307425,1595
309366,3621
582258,4895
493008,3584
919414,1550
806069,1878
991668,3366
758338,2848
460943,3647
300804,1919
889076,2900
848371,3411
130115,2286
849448,4358
715070,2174
325711,3520
449731,2202
496661,2515
999734,1794
340310,4792
410871,3150
743357,3670
873287,1621
184191,1375
431328,2925
734007,4695
241554,1987
174768,1662
804824,4812
431738,3743
845601,4186
565728,1375
266791,2127
983301,2522
825791,3082
98599,4835
930523,1266
783724,2878
402682,1414
59252,3483
341679,3567
504043,3875
267124,4972
154668,3932
133994,4470
971187,2850
228352,1356
203154,4572
936325,3114
686143,1624
188126,4718
575340,1657
163376,4574
543696,3286
725104,4890
336787,1815
76128,3811
802188,2514
505503,4957
53730,3972
435011,1864
778152,1545
556611,2678
766203,1216
724578,3120
112310,1545
369715,1749
759327,2263
31650,2103
567217,1026
448098,3449
482858,1271
895318,2855
374994,2908
995073,3630
430070,4550
950011,2911
72392,4942
706045,3187
753182,2002
655813,3681
895712,4982
592460,3724
200897,2931
866065,1372
371644,3049
954349,1847
42555,4144
402370,1490
559756,3950
973504,4732
763842,4672
587432,3083
211365,3137
21210,3899
289875,2921
873771,1307
962492,1150
1973,1046
907418,4307
351602,3021
422649,2851
958015,1327
657482,4730
622898,1173
281232,3295
904355,2950
118523,4286
914506,4298
569451,2307
606444,3791
679865,2801
69657,2423
686126,4426
66794,3986
29831,1148
710244,2681
601624,4392
442101,2251
865913,2219
842582,4753
344934,1856
404666,3134
322331,2041
461177,2902
780916,4809
893937,3322
987539,1028
225837,2421
218634,1744
188990,1242
897142,1148
179338,2666
3702,2248
304916,1361
909220,2283
762901,4491
95529,1948
130506,3443
454551,3496
220441,3108
517531,1426
935671,4312
299249,4879
578864,2579
830333,3333
656882,3767
405205,3797
997808,2531
842488,1643
96560,2048
523399,2079
60230,1309
679180,2312
91412,1863
949520,1284
257843,1160
951106,3177
196131,1527
175824,3511
926580,2383
420918,4005
896798,3556
3890,2273
102812,1937
38190,4632
79610,3311
93701,3327
502816,3517
358140,3689
928038,3092
551555,1710
656518,1936
474681,3432
934666,1984
419426,2466
954954,1386
595040,2806
729034,2810
630487,1296
618907,5000
392109,4327
1147,3777
904426,3593
570493,1161
37535,4630
665094,2759
330664,4831
779474,3965
20597,4356
511379,2515
40567,3675
993277,3008
301556,2248
725103,2594
773397,1965
249655,3938
154473,3571
712331,1697
943099,4023
970585,2074
600419,4658
850412,2339
821697,1282
121543,2523
778819,1537
685510,3059
706864,2368
382587,4320
536153,4018
892191,3935
267735,4691
548739,2551
428792,4831
52435,3522
142634,1887
416132,4403
838031,1842
719,4553
203670,4812
664366,1893
244868,1876
916668,4948
817533,1856
797136,4879
359755,4390
290672,4290
430125,4712
402289,3215
947677,2944
349014,4117
741607,4901
150444,3802
679819,2950
880103,2142
727673,3697
858739,3148
621625,4785
351054,2900
720867,3666
821622,1039
299576,3522
108222,1476
881168,4518
191125,2796
998738,1227
50753,3541
658789,4412
918901,3289
487651,3921
535114,3360
86701,1554
638599,4820
314143,3121
718147,2277
702541,2252
73530,3418
576134,3104
348725,4672
549390,4446
882169,2501
867059,4324
729733,4154
399184,1951
156482,1121
888029,1878
184769,3400
835386,4015
900054,3922
795580,1349
381338,3769
119195,4482
591261,4596
816786,1147
254587,4042
562602,1533
643436,4895
20632,2297
301829,1959
514438,4016
499536,2952
14352,2509
938499,3786
5780,1586
545617,4689
817567,3370
645487,4636
812168,3772
156394,1216
516126,1350
407333,4949
268697,1134
54608,3201
855812,1609
562823,4567
263018,1573
226805,3123
517386,3735
682666,3837
214267,1032
710019,4716
742080,4768
64910,4126
41511,2692
76660,4184
422476,4204
657002,4600
283764,1685
74123,3030
840348,3777
537538,2400
385070,4441
778363,4196
72678,3539
577309,4860
650833,3340
91487,4517
626706,1011
373936,2928
776732,1039
581218,4035
433962,2574
202615,4869
676825,2039
265945,3681
3371,1143
228241,3982
433439,3735
173211,2095
374122,2384
563744,3216
927576,2878
600043,4979
535679,3426
104784,1210
429340,1484
648659,4989
286315,3602
412496,1805
164596,2712
571686,1763
89861,2056
435932,1338
931334,3757
715589,4106
795458,3721
107364,4653
23172,2669
559141,3889
852940,2987
459562,1089
880007,2584
26981,2432
643737,2978
551166,1974
47639,4510
453352,2308
244714,2474
602114,4103
788555,4588
50908,3783
260319,3781
595052,1810
392605,3909
629819,2960
903989,1678
688275,3649
534747,4003
183730,2340
738967,3865
631187,1182
521690,2649
335538,2127
507076,3539
705426,3905
857582,2134
96448,4689
351062,1174
799837,1785
273864,3059
276917,2739
924627,2927
388541,3504
902959,2030
185472,1286
772452,3568
144863,2293
873758,4381
67839,1102
117093,1925
290082,3712
857182,4573
582407,4025
519285,3028
840255,4964
788147,1146
601680,3548
576313,2836
376111,3351
54824,2253
454021,2739
171103,2125
82920,2440
974355,4537
386111,4660
757686,4292
757562,1876
500833,1104
925279,1618
670225,4054
516410,2055
73342,2892
15340,1324
791309,4099
184875,2555
668274,2139
515146,3763
707264,4924
768431,3300
340164,3144
560168,1296
34302,2900
319890,2339
612048,1001
80063,4841
143192,1063
751416,4783
655460,4957
675260,3067
605980,2208
863432,4330
849760,4524
983025,3512
543672,2746
232863,2229
459911,4622
205513,3231
342583,4872
798859,2138
7645,3875
805371,2820
846381,2239
600455,2454
137840,3477
75704,2053
178115,1146
9813,2535
99837,4286
257083,2996
352368,2685
740152,4422
99855,2000
65738,2036
931199,3183
149501,1836
603021,3336
958519,4088
218745,1110
544677,3148
753661,3521
660579,2153
874424,1917
42157,1799
936688,2518
938058,4592
887805,1084
205153,2126
375209,3373
616413,3578
557997,4812
546183,2584
828518,4769
398201,4167
525763,3933
373793,2053
675656,2638
252673,3875
571995,3834
541702,1961
376539,2417
612903,1358
114339,4779
800184,2001
97372,3197
21829,2775
257200,1582
901382,2038
93546,3418
57687,1561
38447,4149
815592,3827
516744,3522
380755,4796
115646,1560
706299,2941
3145,4658
518981,4707
154438,4208
906843,1055
164651,4950
286132,3537
323090,3723
692469,1980
392285,3220
339866,1258
505516,3130
168456,2201
942354,1866
304470,2636
316851,2031
412281,3362
345714,2782
966378,3368
423238,2546
896450,2801
49472,3538
484574,3160
70160,4187
503416,1451
281478,2493
642730,1410
402375,2498
334421,4374
716874,2088
679120,4010
445049,2737
588398,4869
38870,4171
389392,4000
897136,1590
159238,1057
970748,4869
27071,4306
633155,1747
862195,3405
531348,4910
662160,2477
78947,4159
940816,4299
300200,2396
833109,2217
557177,3717
486587,4999
667464,1003
853005,2517
476081,4204
633063,3496
112082,2642
385672,4459
566921,1525
369187,1081
648815,2278
883181,3545
434801,3231
28412,3484
836554,3678
645163,2180
904079,3278
493047,4569
525924,3160
761545,4122
947083,2675
393323,2173
704033,3368
161093,2634
671185,1238
336814,4414
993493,2393
653272,3383
176525,2398
606595,4006
479845,3765
56097,4148
146586,3986
793884,2458
22792,1144
97149,4895
63538,1779
492610,4784
965807,4661
97035,3315
489436,4060
306882,3192
337841,2623
323712,1520
579980,4979
289296,2938
348917,3690
434137,1751
363071,3591
837088,1456
27831,2866
549498,2653
632621,1724
649550,2942
591594,3560
684745,3664
732764,1892
811018,4739
616351,2175
206307,2621
842326,4848
276398,2917
543000,1902
748494,4570
1182,2625
834574,1952
733166,2896
625126,1758
357009,3994
115444,2517
542997,1174
727349,2953
50613,3317
855105,2201
640110,4247
287762,3435
832598,4729
490998,3470
537277,4743
78613,1737
601363,2837
740586,3327
159402,4119
823190,4026
399626,3504
960639,4260
404703,3556
667505,2083
914628,4439
392221,1402
343954,4565
612492,4959
682913,3788
885979,3981
608839,1080
395833,4617
721417,3319
998283,3219
875785,3101
180326,3327
923739,3230
565845,4026
954750,1726
913637,2257
861105,4971
145869,4904
680018,2136
766116,2432
623059,3581
569280,1693
301841,3691
8170,2582
273985,4631
755817,3753
393859,2017
750444,3944
867804,1859
417037,4156
864808,2475
97564,4857
28590,3494
783330,4491
106578,2915
683649,1254
138438,1052
963924,4643
584230,1741
409143,1020
495931,1752
95459,3015
813592,1029
899481,2633
95840,3232
704447,2453
868904,4491
517674,4181
726857,4509
229690,4028
834524,4757
889330,2976
215986,2732
293764,1387
141268,4126
819528,4182
643445,3836
995,2555
145200,4865
934790,1983
959902,3854
885120,3210
358220,3028
200563,2586
595535,3080
599991,4194
881975,2694
907661,4942
251206,4219
618080,3370
829933,2461
915498,3497
274365,1514
933851,3167
302198,1693
978072,1922
789410,2320
682299,3941
217479,2833
763879,4625
717872,2185
1740,3581
965719,4991
550939,4915
805330,4194
503263,4991
520309,3767
237927,2582
274452,3436
765331,4666
90619,4791
396546,3234
942342,3950
67176,3424
531941,3130
690329,2006
631273,2887
58002,4683
874234,1779
679167,2482
698414,3937
632710,3473
666093,4703
603419,2303
627838,4699
33379,2102
712372,1591
567566,2530
941489,2387
839813,1403
415950,2102
493358,3691
531481,4451
806070,4777
488189,1077
469761,3699
303236,2523
729236,4295
125363,2631
150827,4396
347996,3713
923743,4926
456818,4969
193791,3008
384288,3621
169102,1217
128504,2020
593100,2182
639357,3168
846754,4763
12432,3257
419010,1068
757747,4035
985633,4578
150076,2979
461344,1973
557654,3231
376842,2050
723532,2882
596127,4934
216462,4311
830902,2310
380783,1571
739638,4454
375746,3129
759043,3092
563610,3899
910475,2890
895381,3969
828971,3400
316476,4415
988386,4444
246471,3990
521404,3868
971032,2083
566164,3158
942345,2858
926262,2652
440663,2623
560039,2107
214619,2891
295931,2697
255968,1796
995371,4742
94256,3597
891419,3665
524054,1026
518637,1149
530747,3471
956027,2564
824081,4322
898599,2490
276633,2665
39853,3424
668264,2631
869333,1943
589270,2292
470857,1699
899741,2921
748179,2966
115951,1345
572282,2149
827949,1882
550396,1000
485736,4100
270836,3190
585995,4671
122146,4852
847199,2473
519558,1700
80588,3607
219224,3616
701362,2157
674326,4568
898608,2293
224582,4292
387209,2751
902363,4346
307129,4067
48251,3614
789276,3347
634548,3120
933598,2604
619076,3625
942691,4784
291222,2955
301769,1574
930074,3884
463946,3088
340673,3765
827904,1121
315525,1532
510849,1501
453930,2870
257554,3701
484349,4660
21530,4893
982450,3769
154408,3927
944473,4590
213360,1528
193674,2174
509536,4229
319572,2181
78393,1315
704847,4379
129305,2080
168304,2900
384475,2648
707579,3837
887698,3821
259235,3689
183990,4847
983281,2835
24618,2625
783893,4609
895647,2498
949666,3022
944274,4325
292472,3230
762305,2452
845965,4355
795284,3558
906049,1223
522001,4128
990719,1058
588260,3909
220666,2569
328350,3343
889735,1885
460311,1189
292244,1003
590341,1560
140867,1958
273000,3444
790797,1682
136158,2537
422684,2418
946365,3001
54881,4487
506566,3726
84378,1766
954203,3126
400977,4456
333567,2143
634378,1692
341377,4059
221999,4739
791972,4054
91704,1738
140087,3139
15370,3225
309824,3342
912873,3816
504835,3409
114547,2974
454960,1888
245914,4186
261281,3409
520935,1205
333058,3394
423799,1269
788515,2965
588221,3186
721531,2596
373425,4142
92915,4477
922927,2608
632510,1527
107045,3418
375964,2716
138270,4466
762071,3032
684765,4972
689771,3268
736579,2219
657685,2762
767379,1558
302591,1211
998014,1035
454686,3518
916433,2499
176294,1366
947980,4892
169059,1466
210537,1902
941077,3728
177406,3341
9727,3112
805409,1406
359464,2008
261536,3355
941202,1465
670632,4341
866145,4630
202383,4413
896364,3876
699531,3065
646274,2695
955871,1977
286948,2380
122351,2961
109113,3495
448444,3535
832517,1625
688730,4837
816472,4876
888656,1452
182723,3749
100282,3282
903083,2574
56421,2705
18269,2780
50432,4516
242532,4707
460439,1233
974550,2651
638430,3165
762143,2853
655647,1387
64475,2924
518973,2971
200843,1504
391088,2715
733211,4384
980410,1156
294166,2311
893868,1927
315071,2384
784655,4789
782668,1597
897023,3578
15468,2525
657495,3474
693217,3270
69835,4470
803858,1198
931552,4326
367478,1858
626950,1408
460275,2202
361632,1095
278559,2856
719140,3101
92169,1138
75666,1940
823928,1428
351227,3387
317342,1157
170965,1312
847943,2937
483952,1570
899967,1473
157537,1136
535125,4653
255945,4599
648300,3705
494360,3623
798333,1043
709055,3151
791282,3650
396902,3102
512608,1666
853755,1862
889972,1312
32110,2428
972535,3572
831516,4029
725332,3435
909371,2980
216857,2067
163672,1247
413151,4728
310439,2438
659862,2972
211197,3142
428064,2995
838047,4357
497299,1178
669092,2175
133511,1019
833029,2113
873349,4521
809671,3830
160361,1097
141358,4205
499686,2654
64479,2464
734589,2646
933837,4836
527249,2151
201753,1828
505561,3322
23088,3799
381746,1273
616446,4083
734434,3709
382183,2850
169579,3558
371332,1928
41998,2025
26444,2973
858875,2699
838615,1725
660708,2081
160565,2889
921032,4119
560702,3094
619825,2939
843315,4624
321847,3276
61575,1891
824928,2432
675703,3264
886224,4126
940501,3817
295630,3413
85670,4610
995585,4809
954469,3095
148650,4541
874272,2925
858335,4579
913440,1220
234002,3214
211791,3336
350517,4135
556597,1082
646048,3860
554595,4251
981564,3010
871680,2649
122462,1981
334756,2245
944360,2565
703826,1198
569817,4838
467006,2385
768113,3776
721119,1183
138072,2993
315918,1594
819758,3000
298983,1930
213459,1038
311615,3597
993689,4794
238175,2000
247108,2344
533141,4780
580313,3490
403957,1720
224177,4962
654926,2257
925545,3252
912220,3542
276294,3685
133896,2538
419377,1445
142832,2340
545111,2584
687495,1534
581351,2028
247448,2516
944589,1913
162637,3255
879189,3593
460401,4861
53619,2703
247002,1230
937587,4055
506268,4089
580562,4163
842399,1074
857405,1443
564435,1550
249246,4236
533702,3002
289051,4499
405426,2651
516696,1606
519432,4925
90601,2421
699595,2722
683190,2564
904413,2286
427747,1496
225831,2250
554994,2180
541268,4875
176285,3274
674582,3378
586621,4788
448716,1320
109813,4963
11474,4824
296288,3862
44094,2267
811552,2099
726550,2480
340145,3574
591346,4738
858849,1459
156139,2416
203288,1138
629362,4647
216212,4918
112202,4104
919694,2941
718481,3352
999530,4116
937615,2443
303437,2116
373592,4161
166524,1537
817932,2922
854201,4377
258430,4316
409617,1939
324576,1418
274623,4725
492313,1836
45792,4439
57961,3455
804098,2193
957366,2658
984285,1093
908044,1838
652557,1283
900160,4479
69206,4316
518358,3199
508736,2773
274830,2249
638198,1068
976644,3919
229696,1607
852814,2571
951840,4984
922495,3072
301641,4418
277495,3859
534661,2554
939826,4526
723950,2523
128225,1385
572368,4114
238225,4153
5165,4979
181176,1428
748898,4297
994226,2813
726080,3398
868464,2928
572303,1769
96734,2600
806179,2555
840530,1191
74164,4106
854745,4445
997751,1467
224739,2936
533718,1253
566963,3615
57357,1581
554177,4583
737331,3657
612458,2292
363846,2823
542254,3925
633089,1241
387923,3153
89781,2931
174943,2209
656075,3412
575862,4110
715575,4295
352938,2730
1736,3297
771159,1005
156165,2310
623093,3212
780626,2945
855160,2279
785893,4672
39281,2946
423386,3098
732822,2168
586818,1756
924461,2252
968542,3882
643811,2866
770833,4404
199794,4833
509389,4004
369043,3715
184804,4698
47511,3539
979435,2640
615,4275
597150,2186
504748,4527
600938,3577
224910,1125
220971,3134
443887,1126
167902,3331
627208,2642
617400,1391
130738,4470
208208,4458
946953,2038
160896,3723
12624,2524
290921,1886
791891,3236
376683,2782
868979,2639
728643,4324
529834,1235
710451,4719
112424,2371
202328,2039
390847,4822
44405,2267
836181,3581
522853,2708
350334,1885
700959,4297
273816,4629
244856,2913
864733,2823
523090,1636
458420,3649
491865,4283
852119,4873
4760,4129
191277,1758
330237,2671
10800,3948
830694,1658
1899,2110
263270,2232
47283,4964
998468,1638
666410,4513
393552,2123
685099,1322
764897,3820
327238,1509
644131,2600
511022,4542
232384,2765
270852,4779
955576,3319
317136,1945
683442,2689
944083,2150
236406,4704
5633,2657
505864,1566
297431,3311
146262,2014
181474,3632
337588,1929
642398,2526
858293,4333
644734,1104
532752,4743
285434,3562
280938,3173
956582,4896
812778,1283
532498,4100
13256,4902
652040,2420
309331,2956
978233,2148
238627,1178
279846,2015
367682,4357
495415,1489
295559,2280
34851,1299
638021,3603
493517,1466
841945,2332
915522,2335
575844,2509
360750,4734
30498,2145
212697,4189
715288,4731
126192,3765
123701,4732
782637,2767
314912,2527
925212,2021
322721,1386
960149,2931
775926,2550
373252,2353
901591,4724
30576,4170
36878,3000
411923,1123
908430,3541
897273,2900
901000,2217
485698,4019
774538,3481
106631,2922
741077,2266
1951,4998
423202,1948
924995,4553
471776,2302
61226,1026
892082,1255
187,1456
536216,1080
116220,4396
877841,4225
761618,3055
979449,2093
337269,2226
871160,1624
168212,4282
560658,1042
18855,4620
913696,3565
987048,4581
771387,2286
51236,3964
787455,1016
919163,4125
444262,1834
748107,3266
727217,3208
750798,1642
708589,2781
776935,1216
967688,1208
900903,4395
733548,4431
599880,2252
396222,2346
827784,1602
212151,4409
739942,3157
140571,4676
259291,1763
855147,1934
23958,1462
261757,4858
899596,3035
985823,2763
676416,2955
445080,4061
984447,1619
630722,2603
652726,3371
521728,1072
962164,4347
553347,2692
597515,2914
575759,2934
693433,1579
152573,2441
284073,4957
457449,4070
691957,3994
959054,1024
729753,4435
89951,3825
388638,4478
508521,2086
2736,3091
401540,1523
620142,2989
964058,3828
916600,4695
